Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.68;1.09;0.62;0.64;1.08;0.87;0.56;0.69;1.01;1.03;0.85;3.07
Price/Earnings;9.87;12.62;20.53;14.40;33.49;15.25;16.08;10.75;21.41;4.87;4.53;14.59;25.84
Price/Cash Flow;9.11;6.39;12.84;13.09;5.74;8.12;9.94;8.38;8.24;7.20;11.96;8.90;17.36
Price/Book;1.70;2.36;3.43;2.35;2.67;3.41;2.95;2.32;2.83;2.10;2.23;2.73;4.27
Price/Forward Earnings;8.72;10.67;12.39;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.96;1.16;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.58;7.93;4.87;6.95;2.99;6.56;6.22;9.30;4.67;20.53;22.06;8.84;—
Enterprise Value (Bil);1.56;2.25;3.30;2.64;2.51;3.42;3.37;2.67;3.03;2.57;3.23;3.04;—
Enterprise Value/EBIT;7.64;9.54;14.11;10.07;22.62;10.68;11.42;10.78;15.80;3.35;3.41;10.97;—
Enterprise Value/EBITDA;6.01;7.58;10.69;7.67;12.77;8.42;8.64;7.68;10.59;3.00;3.12;7.94;—
