Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;22.41;17.49;54.39;47.86;—;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;—;—;—;—;—;—;146.54;85.13;234.45;152.47;—;17.36
Price/Book;—;—;—;—;—;—;—;19.01;18.95;54.46;57.91;—;4.27
Price/Forward Earnings;—;—;—;—;—;—;—;-1,428.57;312.50;526.32;400.00;—;—
PEG Ratio;—;—;—;—;—;—;—;—;6.64;9.64;7.48;—;—
Earnings Yield %;—;—;—;—;—;—;—;-0.70;-0.65;-0.59;-0.80;—;—
Enterprise Value (Bil);—;—;—;—;—;—;—;4.48;5.61;26.31;28.91;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-122.24;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;-158.90;—;—
