Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.26;4.11;7.56;6.22;6.61;7.70;13.49;9.23;9.80;18.48;17.61;11.77;3.07
Price/Earnings;33.89;39.08;150.37;30.89;39.91;41.08;67.33;54.68;53.56;24.31;109.31;54.91;25.84
Price/Cash Flow;15.63;17.23;27.86;20.74;23.35;31.84;50.80;35.95;29.16;84.73;56.36;44.44;17.36
Price/Book;4.09;3.85;8.00;6.21;6.56;7.87;15.05;14.01;16.76;13.89;14.56;13.79;4.27
Price/Forward Earnings;23.64;21.01;33.56;26.74;30.77;31.15;48.78;34.72;42.19;63.29;64.52;50.23;—
PEG Ratio;1.48;1.03;1.68;1.34;—;—;—;1.10;2.44;3.99;—;—;—
Earnings Yield %;2.95;2.56;0.67;3.24;2.51;2.43;1.49;1.83;1.87;4.11;0.91;2.68;—
Enterprise Value (Bil);1.65;1.90;4.28;4.06;4.75;7.05;17.14;16.10;21.16;41.61;48.35;20.89;—
Enterprise Value/EBIT;21.20;15.57;31.18;20.81;26.28;29.38;54.86;35.34;43.74;127.98;89.09;55.58;—
Enterprise Value/EBITDA;17.50;13.59;27.58;19.09;23.95;26.95;49.48;31.89;37.95;100.10;75.41;48.68;—
