Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.64;1.52;2.52;2.36;3.02;2.03;2.38;1.72;1.73;1.41;2.37;1.84;1.50
Price/Earnings;19.41;24.54;39.79;82.27;38.88;25.55;32.74;29.48;22.12;—;11.25;27.01;24.83
Price/Cash Flow;8.40;8.14;15.85;15.20;15.32;12.18;17.54;11.68;10.96;3.07;5.61;10.87;11.13
Price/Book;1.70;1.56;2.65;2.55;3.35;2.63;3.14;2.28;2.81;2.10;3.12;2.51;1.87
Price/Forward Earnings;16.34;16.29;25.97;25.45;28.41;25.51;27.32;18.02;20.49;-77.52;—;33.34;—
PEG Ratio;1.02;0.91;1.46;1.43;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.15;4.08;2.51;1.22;2.57;3.91;3.05;3.39;4.52;-2.16;-12.15;2.45;—
Enterprise Value (Bil);3.76;4.06;6.92;6.62;7.66;6.59;7.79;5.82;12.46;9.42;10.33;8.20;—
Enterprise Value/EBIT;11.76;14.68;24.60;29.28;31.61;27.09;31.22;27.79;36.70;233.19;432.71;59.92;—
Enterprise Value/EBITDA;6.95;7.19;12.12;11.10;15.10;13.90;16.56;13.07;18.33;6.92;10.73;13.36;—
