Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.61;0.50;0.35;0.21;0.26;0.34;0.53;0.32;0.54;0.85;1.98;0.51;3.01
Price/Earnings;12.52;2.32;—;—;—;—;—;—;—;—;244.75;702.83;25.53
Price/Cash Flow;1.87;—;7.39;3.40;4.76;5.83;10.15;7.62;9.93;13.90;12.67;9.28;17.03
Price/Book;0.99;0.79;0.66;0.39;0.55;1.01;1.61;0.90;1.51;2.01;3.46;1.39;4.19
Price/Forward Earnings;7.97;13.53;18.55;—;—;—;—;33.67;55.87;7.86;61.35;—;—
PEG Ratio;—;0.90;1.24;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.98;43.19;-4.64;-47.86;-33.53;-8.19;-4.88;-15.84;-3.88;-8.40;0.41;-9.60;—
Enterprise Value (Mil);62.87;112.59;93.39;76.99;92.09;133.90;166.92;133.76;191.89;203.81;563.05;169.10;—
Enterprise Value/EBIT;3.23;2.35;33.85;—;—;32.52;24.37;64.34;27.31;139.59;48.84;58.59;—
Enterprise Value/EBITDA;2.49;2.05;7.91;—;11.95;11.56;10.83;12.68;12.47;21.69;29.71;15.53;—
