Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.53;0.13;0.15;0.30;0.20;0.18;0.15;0.11;0.03;0.20;0.19;0.14;3.01
Price/Earnings;27.08;—;—;—;—;—;—;—;—;23.26;77.44;34.89;25.53
Price/Cash Flow;17.46;6.69;1.50;—;5.56;5.89;12.83;2.49;3.86;2.09;2.04;5.41;17.03
Price/Book;1.34;1.04;1.11;2.06;1.83;1.90;1.82;1.72;0.76;4.06;5.34;2.48;4.19
Price/Forward Earnings;9.68;5.40;14.93;14.49;7.43;10.00;7.50;21.01;—;—;—;10.64;—
PEG Ratio;0.48;0.27;1.49;1.45;—;—;—;—;—;—;—;—;—
Earnings Yield %;3.69;-211.49;-8.29;-2.45;-14.80;-8.00;-18.00;-20.00;-109.93;4.30;1.29;-23.41;—
Enterprise Value (Mil);184.54;93.49;80.61;114.51;93.32;84.41;75.59;63.66;55.88;69.14;73.56;70.67;—
Enterprise Value/EBIT;22.15;—;136.40;72.84;—;—;—;40.34;—;10.28;19.30;24.19;—
Enterprise Value/EBITDA;12.76;—;10.98;16.20;—;14.56;46.49;11.09;14.41;5.63;7.98;17.27;—
