Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.17;0.15;0.21;0.30;0.38;0.29;0.21;0.19;0.19;0.19;0.22;0.21;3.07
Price/Earnings;12.48;18.59;13.31;19.94;20.71;16.59;16.34;6.29;14.72;8.47;19.88;12.00;25.84
Price/Cash Flow;4.54;5.68;5.91;8.21;9.04;7.51;6.52;5.63;5.21;3.85;6.15;5.55;17.36
Price/Book;2.84;3.59;4.10;5.93;6.50;4.90;3.88;2.87;2.60;2.40;3.11;3.18;4.27
Price/Forward Earnings;10.92;9.33;12.90;19.05;21.01;15.31;13.51;12.12;12.38;11.76;13.51;12.62;—
PEG Ratio;1.28;0.76;1.22;1.66;2.00;1.94;3.03;1.90;2.29;1.98;4.19;2.22;—
Earnings Yield %;8.01;5.38;7.51;5.01;4.83;6.03;6.12;15.89;6.80;11.81;5.03;9.24;—
Enterprise Value (Bil);20.52;21.91;27.46;41.88;50.80;44.79;37.53;35.43;42.40;41.57;46.50;39.17;—
Enterprise Value/EBIT;9.07;14.42;9.71;14.23;14.27;12.78;12.94;8.47;16.88;9.35;18.61;12.09;—
Enterprise Value/EBITDA;5.27;6.90;6.08;8.68;9.06;7.75;7.02;5.34;8.33;5.33;7.87;6.56;—
