Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.54;2.01;2.31;2.20;1.40;1.88;2.73;2.62;2.65;2.69;3.27;2.50;3.07
Price/Earnings;22.12;26.42;25.71;21.93;20.89;32.06;23.84;52.34;15.60;21.79;25.69;40.09;25.84
Price/Cash Flow;10.13;8.85;10.09;10.66;8.67;9.34;13.21;11.51;13.81;12.35;14.07;11.90;17.36
Price/Book;3.42;2.73;3.40;3.73;2.60;3.48;5.31;9.82;26.51;39.99;27.04;16.73;4.27
Price/Forward Earnings;13.16;14.20;15.36;14.08;12.33;15.08;16.72;14.06;14.45;17.86;18.25;14.76;—
PEG Ratio;0.84;1.42;2.01;1.35;1.33;2.87;1.52;1.15;1.69;1.63;1.77;2.24;—
Earnings Yield %;4.52;3.79;3.89;4.56;4.79;3.12;4.19;1.91;6.41;4.59;3.89;4.52;—
Enterprise Value (Bil);9.54;7.68;9.74;9.14;4.43;6.85;11.93;12.52;13.01;13.92;16.68;11.44;—
Enterprise Value/EBIT;11.27;11.96;13.45;10.92;8.35;13.43;13.81;8.79;11.05;16.02;16.10;12.13;—
Enterprise Value/EBITDA;8.95;7.94;9.12;7.89;5.41;8.89;11.10;7.74;9.46;13.03;13.42;9.70;—
