Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;19.50;18.42;10.16;8.59;79.54;13.63;9.03;11.06;16.55;19.88;36.65;3.07
Price/Earnings;—;31.74;50.75;17.27;10.20;—;20.04;10.61;10.26;18.91;24.59;14.15;25.84
Price/Cash Flow;—;—;—;1.89;—;3.11;3.04;—;—;—;2.99;3.84;17.36
Price/Book;0.94;0.98;0.95;0.97;0.83;0.84;0.95;0.97;1.20;1.24;1.61;1.02;4.27
Price/Forward Earnings;10.21;9.60;11.49;10.11;8.34;9.07;10.02;9.03;9.65;11.27;14.14;9.95;—
PEG Ratio;2.04;1.92;2.30;2.02;—;—;—;—;—;—;—;—;—
Earnings Yield %;—;3.15;1.97;5.79;9.80;-1.33;4.99;9.42;9.74;5.29;4.07;6.31;—
Enterprise Value (Mil);173.76;213.33;207.14;222.60;239.61;217.21;193.33;242.03;338.33;419.04;591.44;292.23;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;13.46;25.48;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;13.46;25.48;—
