Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.67;0.74;0.85;0.75;0.61;0.93;1.01;0.65;0.75;0.97;1.19;0.85;3.01
Price/Earnings;14.84;15.22;18.11;16.64;14.94;70.71;19.13;13.52;19.39;152.92;31.29;39.09;25.53
Price/Cash Flow;17.13;20.12;20.02;25.59;8.80;12.45;20.29;14.16;11.90;9.27;11.02;13.45;17.03
Price/Book;2.33;2.45;2.66;2.37;2.24;3.41;3.40;2.40;2.78;3.42;3.84;3.07;4.19
Price/Forward Earnings;13.30;11.78;15.20;14.18;15.24;22.37;20.53;11.42;—;—;—;16.80;—
PEG Ratio;1.02;0.98;1.27;1.18;1.53;2.24;1.47;0.88;—;—;—;1.46;—
Earnings Yield %;6.74;6.57;5.52;6.01;6.69;1.41;5.23;7.40;5.16;0.65;3.20;3.97;—
Enterprise Value (Bil);1.40;1.75;1.98;2.15;1.88;2.56;2.86;3.01;3.43;3.63;4.14;3.11;—
Enterprise Value/EBIT;8.71;9.97;11.44;12.37;10.51;28.43;15.51;12.35;14.93;43.29;23.63;21.91;—
Enterprise Value/EBITDA;7.63;8.78;9.93;10.44;8.53;19.48;12.76;10.04;11.77;24.85;17.83;15.40;—
