Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.12;2.83;2.41;1.33;0.66;0.75;0.77;0.68;0.31;0.91;2.07;0.74;3.07
Price/Earnings;—;—;22.29;79.27;—;—;—;—;4.95;73.33;137.50;45.11;25.84
Price/Cash Flow;—;104.25;19.90;20.74;—;—;—;—;—;8.91;27.37;28.27;17.36
Price/Book;1.46;2.80;2.25;1.18;0.73;0.79;0.80;0.99;0.40;1.26;2.58;0.94;4.27
Price/Forward Earnings;-20.45;555.56;17.92;-212.77;—;—;—;—;—;—;—;—;—
PEG Ratio;—;27.80;0.90;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-17.33;-2.64;4.49;1.26;-44.55;-38.37;-10.74;-21.14;20.18;1.36;-2.28;-11.86;—
Enterprise Value (Mil);52.50;151.36;133.49;39.19;-13.00;-6.74;-4.11;-1.29;-23.87;13.28;66.57;-0.22;—
Enterprise Value/EBIT;—;—;15.44;19.27;—;—;—;—;—;241.44;698.77;—;—
Enterprise Value/EBITDA;—;—;12.76;11.31;—;—;—;—;—;38.71;99.28;—;—
