Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;6.78;2.58;2.64;4.33;6.10;9.13;18.64;19.23;8.35;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;1,069.89;1,125.19;—;25.84
Price/Cash Flow;—;—;—;—;665.66;37.51;61.10;82.78;156.37;215.98;361.20;130.72;17.36
Price/Book;—;—;—;—;2.77;3.28;5.97;9.79;17.26;14.66;9.67;10.12;4.27
Price/Forward Earnings;—;—;—;100.00;94.34;112.36;-2,000.00;116.28;107.53;270.27;526.32;389.60;—
PEG Ratio;—;—;—;—;3.77;28.19;—;—;—;—;—;—;—
Earnings Yield %;—;—;—;-5.26;-37.65;-0.49;-0.69;-0.47;-0.20;0.09;-0.15;-0.41;—
Enterprise Value (Bil);—;—;—;0.77;0.27;0.35;0.66;1.14;2.17;5.70;6.64;2.11;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;919.36;901.75;—;—
Enterprise Value/EBITDA;—;—;—;—;182.67;43.01;74.46;134.27;182.69;224.65;443.00;153.57;—
