Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.42;4.27;4.75;4.41;5.66;4.81;5.92;6.05;5.86;3.92;4.62;5.26;3.07
Price/Earnings;12.05;11.85;12.82;12.14;15.36;13.77;16.77;12.42;13.10;15.26;11.36;14.13;25.84
Price/Cash Flow;8.81;0.01;10.16;8.39;11.35;9.58;11.45;11.41;10.45;6.39;7.42;9.74;17.36
Price/Book;4.27;3.94;4.32;3.75;4.63;3.71;4.62;3.69;3.41;2.56;3.14;3.64;4.27
Price/Forward Earnings;10.10;10.57;9.21;10.40;14.39;12.58;11.96;12.42;12.12;12.38;11.81;13.83;—
PEG Ratio;0.67;0.72;0.63;0.71;—;—;—;0.78;1.10;—;—;—;—
Earnings Yield %;8.30;8.44;7.80;8.24;6.51;7.26;5.96;8.05;7.63;6.55;8.80;7.33;—
Enterprise Value (Bil);3.08;3.69;4.41;4.47;6.26;6.93;9.24;10.92;12.33;10.53;12.10;10.13;—
Enterprise Value/EBIT;10.54;10.77;11.43;10.39;13.45;13.44;15.33;16.15;14.64;18.87;13.06;15.81;—
Enterprise Value/EBITDA;10.20;10.40;11.06;10.08;13.05;13.06;14.93;15.73;14.27;18.12;12.72;15.35;—
