Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;—;—;—;1.70;—;3.01
Price/Earnings;—;—;—;—;—;—;—;—;—;—;12.19;—;25.53
Price/Cash Flow;—;—;—;—;—;—;—;—;—;—;5.96;—;17.03
Price/Book;—;—;—;—;—;—;—;—;—;—;3.71;—;4.19
Price/Forward Earnings;—;—;—;—;—;—;—;—;—;—;11.33;—;—
PEG Ratio;—;—;—;—;—;—;—;—;—;—;3.78;—;—
Earnings Yield %;—;—;—;—;—;—;—;—;—;—;8.20;—;—
Enterprise Value (Bil);—;—;—;—;—;—;—;—;—;—;400.78;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;13.77;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;8.42;—;—
