Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.82;0.74;1.23;1.30;1.51;2.09;2.45;1.92;2.45;2.07;2.07;2.12;3.01
Price/Earnings;12.99;16.84;22.96;20.64;19.74;23.76;25.07;17.49;20.24;20.89;23.62;21.08;25.53
Price/Cash Flow;8.82;10.21;12.71;13.48;19.03;10.28;17.15;13.98;15.36;18.53;11.59;14.25;17.03
Price/Book;1.32;1.16;2.04;2.12;2.32;3.38;3.65;2.69;3.53;2.65;2.65;3.11;4.19
Price/Forward Earnings;11.82;10.75;17.33;17.42;15.77;22.08;23.87;15.24;18.35;25.00;26.88;21.11;—
PEG Ratio;1.48;5.37;8.66;8.71;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.70;5.94;4.35;4.84;5.07;4.21;3.99;5.72;4.94;4.79;4.23;4.93;—
Enterprise Value (Bil);2.11;2.29;3.71;4.10;3.77;4.87;5.91;4.94;6.59;5.52;5.91;5.46;—
Enterprise Value/EBIT;10.49;14.18;16.73;14.83;13.55;15.63;17.47;12.81;15.88;15.94;19.03;15.43;—
Enterprise Value/EBITDA;7.34;8.97;11.04;10.27;9.85;11.92;13.53;10.12;12.73;12.09;13.84;11.93;—
