Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.55;1.05;1.30;1.40;0.43;0.86;0.90;1.16;0.68;0.40;0.70;0.81;3.01
Price/Earnings;9.44;9.49;10.58;9.55;3.89;11.82;5.43;6.13;3.33;—;22.90;6.91;25.53
Price/Cash Flow;4.97;3.85;4.22;4.30;1.47;2.45;2.50;3.35;2.66;1.43;2.40;2.52;17.03
Price/Book;4.59;3.03;3.60;3.21;0.95;1.64;2.24;1.78;1.03;0.55;0.83;1.43;4.19
Price/Forward Earnings;9.16;8.58;10.83;9.04;4.62;12.06;9.29;5.86;10.02;16.00;9.35;8.68;—
PEG Ratio;0.70;1.23;1.55;1.29;—;—;—;—;—;—;—;—;—
Earnings Yield %;10.60;10.54;9.45;10.48;25.72;8.46;18.43;16.32;30.04;-24.11;4.37;12.33;—
Enterprise Value (Bil);3.18;2.92;3.61;3.95;1.93;2.42;3.13;2.64;2.10;1.21;1.43;2.30;—
Enterprise Value/EBIT;7.58;8.05;8.70;7.76;4.39;8.90;8.13;6.10;4.42;—;16.91;8.62;—
Enterprise Value/EBITDA;5.54;5.03;5.34;5.07;2.56;4.01;4.77;3.71;2.72;5.17;3.72;3.95;—
