Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;3.21;1.46;3.68;4.60;4.28;4.40;4.33;3.86;3.01
Price/Earnings;—;—;—;—;—;—;386.77;85.22;102.91;—;80.05;—;25.53
Price/Cash Flow;—;—;—;—;22.30;7.25;16.90;22.05;18.01;18.65;19.71;17.57;17.03
Price/Book;—;—;—;—;13.88;11.59;21.37;16.49;17.73;—;25.79;16.78;4.19
Price/Forward Earnings;—;—;—;—;30.03;92.59;125.00;86.96;55.87;24.10;47.62;76.11;—
PEG Ratio;—;—;—;—;1.67;—;—;—;—;—;—;—;—
Earnings Yield %;—;—;—;—;-2.05;-0.52;0.26;1.17;0.97;-3.63;-3.54;-0.27;—
Enterprise Value (Bil);—;—;—;—;5.76;6.28;10.27;13.04;13.48;16.80;17.68;12.04;—
Enterprise Value/EBIT;—;—;—;—;—;178.88;109.57;59.43;66.68;—;57.18;106.30;—
Enterprise Value/EBITDA;—;—;—;—;64.96;31.54;36.76;28.71;32.01;—;31.31;33.96;—
