Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.22;0.38;0.79;0.83;0.78;0.93;1.02;0.61;0.67;0.58;0.82;0.71;3.01
Price/Earnings;10.41;11.31;24.11;21.24;12.24;16.73;20.50;17.30;109.83;—;60.74;36.46;25.53
Price/Cash Flow;16.08;4.99;10.13;12.17;13.33;9.46;12.36;25.66;13.10;8.90;10.05;14.98;17.03
Price/Book;0.54;0.88;1.78;1.92;1.73;1.77;1.75;1.08;1.20;1.02;1.37;1.27;4.19
Price/Forward Earnings;6.44;8.71;11.05;—;13.53;19.76;18.21;25.38;31.15;-111.11;22.83;24.93;—
PEG Ratio;0.38;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.61;8.84;4.15;4.71;8.17;5.98;4.88;5.78;0.91;-17.59;-1.08;0.14;—
Enterprise Value (Mil);296.82;352.99;605.38;636.45;619.96;702.50;738.26;518.12;563.84;353.12;482.78;544.43;—
Enterprise Value/EBIT;7.70;10.29;14.28;13.19;10.53;13.35;15.83;18.57;37.56;—;101.72;24.43;—
Enterprise Value/EBITDA;4.60;5.79;9.33;9.61;8.07;9.96;10.89;10.16;14.97;—;16.24;11.06;—
