Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.33;2.70;2.48;3.58;4.36;3.14;3.40;3.94;5.08;11.77;10.23;5.08;1.48
Price/Earnings;34.68;28.53;25.69;55.25;36.88;55.28;32.20;29.64;16.93;43.70;32.46;37.10;14.44
Price/Cash Flow;—;5.23;4.33;6.99;9.16;6.83;6.54;—;—;—;17.60;8.47;7.33
Price/Book;0.78;0.64;0.60;0.83;1.05;0.87;0.96;1.07;1.34;2.77;2.34;1.31;1.51
Price/Forward Earnings;23.36;30.96;20.62;—;—;27.10;29.50;25.91;36.23;43.10;37.31;33.36;—
PEG Ratio;0.70;1.02;2.75;—;—;3.10;—;—;—;—;—;1.95;—
Earnings Yield %;2.88;3.51;3.89;—;—;1.81;3.11;3.37;5.91;2.29;3.08;3.45;—
Enterprise Value (Bil);3.92;7.11;6.82;—;—;8.71;9.12;10.30;12.88;23.74;22.58;12.26;—
Enterprise Value/EBIT;9.50;14.93;13.75;—;—;15.57;12.37;15.34;11.46;24.54;22.27;14.84;—
Enterprise Value/EBITDA;4.59;7.26;6.70;—;—;7.51;7.02;8.49;7.50;15.26;13.87;8.59;—
