Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.11;1.29;1.70;1.70;1.61;1.54;1.45;1.46;1.85;2.46;2.15;1.72;3.01
Price/Earnings;18.60;18.06;21.53;22.71;21.62;22.03;20.66;18.34;24.04;111.95;53.19;77.38;25.53
Price/Cash Flow;14.77;10.12;17.91;17.58;17.19;14.92;14.56;15.86;21.61;12.71;11.13;20.05;17.03
Price/Book;7.65;8.93;10.99;10.80;10.91;11.31;10.41;10.50;13.26;14.73;13.07;11.94;4.19
Price/Forward Earnings;14.47;14.95;21.19;21.79;21.23;19.57;—;16.92;21.28;24.75;26.74;28.44;—
PEG Ratio;1.04;1.09;1.54;1.70;1.88;1.86;—;1.37;1.61;3.35;0.21;2.95;—
Earnings Yield %;5.38;5.54;4.64;4.40;4.63;4.54;4.84;5.45;4.16;0.89;1.88;3.90;—
Enterprise Value (Bil);24.10;29.89;44.34;46.44;46.98;48.38;47.70;54.69;82.88;87.05;86.28;63.49;—
Enterprise Value/EBIT;10.79;10.25;13.08;13.23;12.76;12.88;12.23;13.11;19.19;81.60;36.54;36.41;—
Enterprise Value/EBITDA;8.90;8.75;11.27;11.35;10.96;10.96;10.37;11.01;15.98;44.75;26.73;19.00;—
