Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.41;0.47;0.75;0.95;0.87;0.77;0.66;0.50;0.40;0.25;0.29;0.50;3.07
Price/Earnings;11.21;16.67;20.15;35.77;21.29;21.66;19.21;12.61;13.68;76.69;18.60;21.31;25.84
Price/Cash Flow;9.18;7.86;14.35;15.33;15.84;11.51;10.80;8.67;9.73;6.40;6.53;9.13;17.36
Price/Book;1.97;1.90;2.73;3.49;2.93;2.95;2.54;2.52;2.16;1.63;1.89;2.32;4.27
Price/Forward Earnings;10.95;10.81;16.56;21.93;18.83;16.42;13.05;10.48;9.92;8.20;9.17;11.31;—
PEG Ratio;1.12;1.25;1.89;0.90;0.76;1.72;1.35;2.44;8.26;—;12.07;4.42;—
Earnings Yield %;8.92;6.00;4.96;2.80;4.70;4.62;5.21;7.93;7.31;1.30;5.38;5.29;—
Enterprise Value (Bil);30.18;39.53;58.68;73.73;103.24;98.53;81.56;79.48;68.04;74.08;80.43;81.81;—
Enterprise Value/EBIT;6.98;12.09;13.03;19.64;17.45;17.17;14.71;11.63;13.01;53.61;27.93;18.58;—
Enterprise Value/EBITDA;5.58;8.84;10.11;14.58;13.48;13.21;11.33;9.16;9.36;22.39;16.70;15.69;—
