Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.26;1.34;1.18;1.74;1.28;1.02;0.78;0.98;0.70;0.90;1.44;0.92;3.01
Price/Earnings;45.78;30.18;32.69;72.77;27.17;22.33;23.95;17.08;19.47;—;15.17;20.26;25.53
Price/Cash Flow;15.53;10.90;9.70;16.96;9.23;7.16;8.22;8.13;6.96;10.56;20.06;9.00;17.03
Price/Book;3.94;2.48;2.21;3.62;3.21;2.96;3.06;3.45;2.54;2.78;3.47;3.07;4.19
Price/Forward Earnings;33.90;20.62;27.25;42.92;22.42;20.37;24.45;21.23;17.57;344.83;—;38.28;—
PEG Ratio;1.50;0.82;1.09;1.72;0.94;1.02;1.63;1.42;1.17;23.33;—;2.44;—
Earnings Yield %;2.18;3.31;3.06;1.37;3.68;4.48;4.18;5.85;5.14;-3.09;-5.48;3.60;—
Enterprise Value (Bil);1.22;0.89;0.85;1.32;1.11;1.00;0.92;1.15;1.33;1.41;1.64;1.12;—
Enterprise Value/EBIT;31.12;20.80;23.79;44.34;19.28;15.41;18.41;19.76;25.69;—;38.27;20.22;—
Enterprise Value/EBITDA;16.96;10.57;10.25;15.72;9.61;7.79;7.81;8.94;10.79;49.20;315.90;29.58;—
