Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.55;0.57;0.92;0.89;0.17;0.58;0.60;0.39;0.28;0.26;0.46;0.40;3.01
Price/Earnings;11.04;11.14;38.66;241.75;—;45.36;149.88;3.52;—;25.59;40.17;37.06;25.53
Price/Cash Flow;7.74;5.32;7.42;11.14;1.66;3.24;4.27;2.96;3.29;1.98;3.07;3.10;17.03
Price/Book;1.38;2.02;2.97;2.54;0.79;2.49;2.62;1.20;1.01;0.75;1.25;1.42;4.19
Price/Forward Earnings;7.24;14.39;22.08;30.67;—;—;—;17.45;10.93;21.74;25.84;—;—
PEG Ratio;2.58;1.44;2.21;3.07;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.06;8.98;2.59;0.41;-1.44;2.20;0.67;28.42;-32.58;3.91;2.49;-4.79;—
Enterprise Value (Bil);1.37;1.58;1.97;1.82;1.12;1.49;1.48;1.22;1.21;1.00;1.19;1.27;—
Enterprise Value/EBIT;15.23;9.05;15.74;19.07;5.44;13.72;16.24;9.20;—;11.78;14.42;13.08;—
Enterprise Value/EBITDA;9.47;6.18;8.99;8.88;3.76;6.64;6.74;4.63;83.16;4.53;5.56;85.91;—
