Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.10;0.08;0.08;0.08;0.08;0.12;0.06;0.04;0.08;0.08;0.11;0.07;3.07
Price/Earnings;16.33;15.59;15.99;16.18;13.54;17.19;78.17;—;19.04;11.94;22.86;21.75;25.84
Price/Cash Flow;—;20.28;9.98;18.64;8.11;9.36;64.34;18.00;9.61;3.65;2.87;15.18;17.36
Price/Book;2.33;1.96;1.89;1.87;1.46;1.64;0.99;0.81;1.54;1.02;1.03;1.14;4.27
Price/Forward Earnings;14.04;12.95;12.79;10.55;—;—;—;9.31;—;—;—;—;—
PEG Ratio;1.44;1.52;1.50;1.24;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.12;6.41;6.26;6.18;7.38;5.82;1.28;-6.45;5.25;8.38;4.37;3.16;—
Enterprise Value (Bil);3.13;3.18;3.23;3.76;3.00;3.50;2.51;2.03;3.30;1.91;1.78;2.53;—
Enterprise Value/EBIT;13.03;12.24;12.62;13.66;10.86;14.37;14.09;25.28;10.79;7.01;10.18;16.52;—
Enterprise Value/EBITDA;11.37;10.72;10.81;11.43;8.86;10.99;9.43;12.61;8.41;5.28;6.89;9.66;—
