Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;2.48;2.98;2.68;—;—;—;2.63;2.74;1.45
Price/Earnings;—;—;—;—;11.25;13.93;11.89;—;—;—;9.96;12.28;20.35
Price/Cash Flow;—;—;—;—;10.50;12.26;10.32;—;—;—;10.27;11.05;9.77
Price/Book;—;—;—;—;3.45;3.66;3.09;—;—;—;3.15;3.39;1.85
Price/Forward Earnings;—;—;—;—;11.70;12.03;10.91;—;—;—;10.92;—;—
PEG Ratio;—;—;—;—;2.14;1.64;1.48;—;—;—;1.56;—;—
Earnings Yield %;—;—;—;—;8.89;7.18;8.41;—;—;—;10.04;—;—
Enterprise Value (Bil);—;—;69.83;70.03;76.32;72.32;85.30;—;—;—;109.19;86.56;—
Enterprise Value/EBIT;—;—;—;—;16.21;18.70;18.86;—;—;—;17.04;—;—
Enterprise Value/EBITDA;—;—;—;—;14.39;16.37;17.30;—;—;—;15.63;—;—
