Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.15;1.21;1.20;1.35;1.46;1.50;2.10;1.34;1.73;1.99;2.11;1.68;3.07
Price/Earnings;17.38;27.40;22.41;22.19;19.30;17.43;21.45;18.42;38.19;28.89;21.07;23.80;25.84
Price/Cash Flow;14.30;12.76;18.87;12.11;14.83;11.52;19.73;12.13;16.78;14.91;14.47;15.01;17.36
Price/Book;1.62;1.77;1.81;2.16;2.83;2.90;3.60;2.47;3.39;3.22;3.39;2.98;4.27
Price/Forward Earnings;11.43;11.96;13.64;15.58;16.42;16.26;20.41;13.48;18.08;18.62;18.98;18.00;—
PEG Ratio;0.82;0.94;1.26;1.53;1.52;1.73;1.82;1.69;2.58;2.33;1.44;1.92;—
Earnings Yield %;5.75;3.65;4.46;4.51;5.18;5.74;4.66;5.43;2.62;3.46;4.75;4.45;—
Enterprise Value (Bil);14.38;14.65;16.69;18.85;19.99;20.78;30.69;23.72;31.25;34.09;38.38;27.52;—
Enterprise Value/EBIT;15.97;21.81;20.66;18.26;15.47;14.43;18.27;16.32;23.03;28.45;19.82;18.89;—
Enterprise Value/EBITDA;10.99;13.12;13.40;12.67;11.67;11.23;14.47;12.12;16.42;19.27;15.25;13.95;—
