Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.08;1.08;1.59;1.66;1.22;1.61;1.76;0.90;0.47;0.31;0.65;0.97;3.01
Price/Earnings;11.74;13.95;19.04;20.73;16.57;46.94;15.95;53.55;31.83;—;24.01;32.05;25.53
Price/Cash Flow;7.81;8.02;13.60;12.59;10.66;10.36;12.76;36.13;5.53;2.20;4.06;10.88;17.03
Price/Book;1.87;1.87;2.70;2.68;2.04;2.91;2.93;2.17;1.58;1.95;2.67;2.14;4.19
Price/Forward Earnings;10.54;11.22;15.85;17.24;14.12;17.39;19.46;19.88;7.16;6.74;8.50;11.29;—
PEG Ratio;1.09;—;1.06;1.15;—;—;0.86;—;1.63;—;—;—;—
Earnings Yield %;8.51;7.17;5.25;4.82;6.03;2.13;6.27;1.87;3.14;-45.83;4.17;-5.64;—
Enterprise Value (Bil);1.67;1.85;2.64;3.08;2.71;3.25;3.63;5.70;4.95;4.16;4.84;4.19;—
Enterprise Value/EBIT;7.74;9.47;12.66;15.65;12.43;12.14;11.66;18.21;11.78;—;9.37;21.36;—
Enterprise Value/EBITDA;6.15;7.32;10.03;11.94;9.23;9.49;9.50;11.12;7.26;25.05;6.75;11.28;—
