Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.67;0.83;0.98;1.18;1.26;1.26;0.80;0.80;0.54;0.56;0.77;0.77;3.01
Price/Earnings;14.63;13.22;15.24;16.72;17.50;15.31;11.84;18.03;8.46;12.72;10.29;13.90;25.53
Price/Cash Flow;7.87;10.06;13.01;12.87;13.46;12.33;7.36;8.49;5.73;4.38;4.17;7.68;17.03
Price/Book;1.72;2.12;2.47;3.07;3.51;3.56;2.14;2.45;1.68;1.59;2.21;2.19;4.19
Price/Forward Earnings;11.76;10.63;13.64;16.10;15.31;13.50;11.38;10.86;7.17;10.11;12.77;11.33;—
PEG Ratio;1.12;1.18;1.51;1.78;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.84;7.57;6.56;5.98;5.72;6.53;8.45;5.55;11.82;7.86;9.72;8.18;—
Enterprise Value (Bil);3.04;4.12;5.42;7.20;8.19;8.65;4.92;5.38;6.68;6.04;7.67;6.17;—
Enterprise Value/EBIT;7.50;7.06;8.33;9.27;9.90;8.82;6.23;9.25;9.24;11.44;8.56;9.39;—
Enterprise Value/EBITDA;5.91;5.89;6.97;7.84;8.45;7.60;5.14;7.07;7.41;8.57;7.15;7.28;—
