Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.98;2.35;1.33;1.28;1.15;2.26;2.78;2.61;3.28;4.38;4.29;3.17;3.07
Price/Earnings;12.71;12.29;—;—;19.14;212.94;250.13;—;13.17;20.51;21.38;125.34;25.84
Price/Cash Flow;8.61;9.77;5.71;7.49;3.76;7.46;9.05;9.09;12.04;11.02;10.56;9.91;17.36
Price/Book;2.12;1.66;0.98;0.91;0.83;1.63;1.80;1.74;1.64;2.11;2.18;1.90;4.27
Price/Forward Earnings;9.68;10.92;20.37;21.88;28.33;20.83;27.03;26.25;22.42;15.82;20.33;24.80;—
PEG Ratio;3.62;—;—;—;15.24;1.66;—;—;1.22;0.81;—;—;—
Earnings Yield %;7.87;8.14;-6.17;-6.46;5.23;0.47;0.40;-1.33;7.59;4.88;4.68;2.27;—
Enterprise Value (Bil);31.31;27.49;16.32;14.34;12.89;21.02;21.02;19.53;39.80;49.56;51.41;31.54;—
Enterprise Value/EBIT;7.40;8.17;—;—;7.42;15.94;120.09;20.52;10.99;15.74;15.09;69.09;—
Enterprise Value/EBITDA;5.96;6.25;19.63;—;4.38;7.91;14.69;9.12;7.50;9.10;9.03;10.49;—
