Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.37;1.77;1.55;1.79;1.54;1.59;1.78;1.89;2.34;2.94;3.33;2.14;3.07
Price/Earnings;19.67;18.63;15.13;21.44;32.61;56.95;36.90;51.20;479.95;36.08;35.15;78.99;25.84
Price/Cash Flow;14.83;17.22;18.56;12.03;16.34;24.60;35.82;30.55;273.28;30.31;29.77;63.41;17.36
Price/Book;2.55;3.15;2.81;2.69;2.86;3.20;3.51;3.75;3.87;4.68;5.36;3.83;4.27
Price/Forward Earnings;16.39;16.67;14.10;20.37;26.53;29.85;30.40;27.47;—;—;—;30.21;—
PEG Ratio;0.91;0.88;1.29;1.87;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.08;5.37;6.61;4.67;3.07;1.76;2.71;1.95;0.21;2.77;2.85;1.93;—
Enterprise Value (Bil);0.60;0.88;0.90;0.86;0.79;0.81;0.95;0.99;1.03;1.40;1.80;1.06;—
Enterprise Value/EBIT;10.81;10.52;8.36;10.92;16.13;32.37;21.71;25.80;149.39;26.15;27.35;38.92;—
Enterprise Value/EBITDA;8.89;9.16;7.49;9.20;12.00;19.44;15.66;18.06;49.15;19.20;20.99;22.29;—
