Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;1.80;2.72;2.14;1.62;1.56;1.57;1.71;3.72;1.75;3.07
Price/Earnings;—;—;—;60.51;31.78;30.06;29.71;18.03;26.40;—;11.59;24.65;25.84
Price/Cash Flow;—;—;—;—;16.34;12.67;8.03;7.89;10.23;—;4.51;9.10;17.36
Price/Book;—;—;—;78.68;16.79;9.19;8.77;6.40;6.48;6.04;163.86;13.22;4.27
Price/Forward Earnings;—;—;—;18.05;19.57;15.55;14.33;13.16;18.69;-26.39;—;17.29;—
PEG Ratio;—;—;—;3.01;1.12;0.98;1.61;1.48;2.01;—;—;1.59;—
Earnings Yield %;—;—;—;1.65;3.15;3.33;3.37;5.55;3.79;-28.29;-36.26;-2.69;—
Enterprise Value (Bil);—;—;—;8.36;10.68;10.15;8.84;8.93;9.03;6.82;7.42;8.54;—
Enterprise Value/EBIT;—;—;—;28.03;23.06;19.73;21.07;14.32;21.25;—;108.03;23.98;—
Enterprise Value/EBITDA;—;—;—;13.79;13.58;11.09;10.71;8.62;10.72;—;11.26;10.14;—
