Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.11;1.68;1.91;2.37;2.18;2.16;2.82;2.15;3.06;3.78;3.98;2.74;3.01
Price/Earnings;19.16;23.70;27.15;30.80;24.89;22.43;34.72;19.64;39.16;35.73;35.49;29.90;25.53
Price/Cash Flow;14.10;18.01;17.34;22.02;22.31;16.67;24.28;18.21;25.16;21.09;21.14;21.27;17.03
Price/Book;6.35;9.40;10.12;18.43;24.53;15.64;14.04;9.22;13.37;15.64;23.67;14.34;4.19
Price/Forward Earnings;16.13;19.88;18.83;18.73;19.96;19.69;22.37;17.89;23.92;27.93;29.76;23.45;—
PEG Ratio;1.35;1.03;0.98;0.97;1.10;1.64;2.01;1.61;2.32;3.60;—;2.49;—
Earnings Yield %;5.22;3.91;3.68;3.25;4.02;4.46;2.88;5.09;2.55;2.80;2.82;3.54;—
Enterprise Value (Bil);10.56;16.83;19.32;26.33;25.82;26.23;49.09;46.13;64.21;75.29;83.45;51.64;—
Enterprise Value/EBIT;13.72;17.71;17.75;20.50;17.23;15.26;27.81;24.16;29.98;28.38;28.07;25.00;—
Enterprise Value/EBITDA;11.01;14.90;15.17;17.77;15.22;13.67;23.42;17.94;23.64;23.29;23.48;20.38;—
