Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;8.00;7.35;6.83;9.01;8.14;9.48;10.76;9.06;12.18;11.86;12.49;10.58;3.01
Price/Earnings;22.76;66.02;43.88;49.85;102.68;—;145.10;27.24;158.41;40.69;31.19;72.88;25.53
Price/Cash Flow;16.32;14.10;13.37;19.03;19.81;21.15;25.23;22.89;26.94;24.46;26.63;24.49;17.03
Price/Book;1.42;1.43;1.28;1.81;1.93;2.69;2.44;1.88;2.52;2.28;2.09;2.20;4.19
Price/Forward Earnings;36.23;30.21;17.64;35.34;—;—;59.52;45.87;—;70.42;48.54;—;—
PEG Ratio;4.97;2.65;1.55;3.10;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.39;1.51;2.28;2.01;0.97;-1.08;0.69;3.67;0.63;2.46;3.21;1.44;—
Enterprise Value (Bil);7.24;7.81;7.72;10.16;11.16;13.29;17.36;18.35;26.17;32.06;35.59;21.06;—
Enterprise Value/EBIT;—;51.69;42.16;43.67;57.18;171.80;59.43;29.57;77.49;41.88;36.15;70.29;—
Enterprise Value/EBITDA;—;22.75;20.62;22.73;25.24;36.13;24.93;16.98;30.19;22.48;21.08;24.76;—
