Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.87;1.36;1.07;1.21;1.15;0.85;1.51;0.73;0.86;2.35;3.00;1.31;1.50
Price/Earnings;8.01;15.57;46.05;—;—;—;—;—;—;—;—;51.28;24.83
Price/Cash Flow;6.15;19.91;28.01;17.09;45.94;—;—;—;—;—;—;29.89;11.13
Price/Book;1.40;1.94;1.34;1.47;4.11;0.87;0.92;0.41;0.52;1.25;1.72;0.80;1.87
Price/Forward Earnings;8.71;8.18;27.93;—;—;—;—;—;—;—;25.97;—;—
PEG Ratio;3.35;3.15;10.74;—;—;—;—;—;—;—;9.98;—;—
Earnings Yield %;12.48;6.42;2.17;-1.95;-0.26;-13.36;-29.70;-156.73;-115.57;-25.56;-22.14;-59.82;—
Enterprise Value (Mil);114.07;283.86;175.77;191.27;580.22;17.44;127.43;7.57;-47.10;50.30;92.69;31.25;—
Enterprise Value/EBIT;3.30;8.97;14.83;—;347.85;—;—;—;—;—;-0.75;390.58;—
Enterprise Value/EBITDA;2.49;7.42;14.83;—;347.85;—;—;—;—;—;-0.75;289.36;—
