Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.22;0.22;0.32;0.31;0.27;0.29;0.29;0.26;0.18;0.49;0.22;0.34;1.50
Price/Earnings;—;15.28;17.32;8.98;7.76;20.71;—;—;—;153.20;1.82;65.88;24.83
Price/Cash Flow;16.42;3.48;6.52;6.62;7.48;14.53;17.60;14.90;10.25;3.00;3.15;14.42;11.13
Price/Book;0.70;0.77;1.10;0.88;0.67;0.72;0.77;0.71;0.66;1.98;1.10;1.09;1.87
Price/Forward Earnings;—;7.43;11.00;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.29;0.44;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-5.68;6.55;5.77;11.14;12.89;4.83;-0.56;-5.00;-7.27;0.65;54.97;-0.72;—
Enterprise Value (Mil);18.52;14.90;36.09;31.82;24.08;28.74;27.85;29.10;29.05;39.11;44.67;34.49;—
Enterprise Value/EBIT;—;6.57;14.66;7.78;7.63;21.15;—;—;—;17.55;1.51;11.25;—
Enterprise Value/EBITDA;18.21;4.18;9.57;5.20;4.76;9.40;18.21;831.52;829.94;5.75;1.28;420.56;—
