Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;38.45;34.64;20.87;14.10;8.89;10.48;13.09;10.74;13.49;12.77;12.27;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;—;812.84;165.88;70.52;38.35;46.76;70.94;45.16;55.51;39.20;54.46;17.36
Price/Book;—;14.70;23.70;13.51;13.73;11.68;13.87;19.16;16.31;18.68;17.28;17.32;4.27
Price/Forward Earnings;—;—;-147.06;-80.00;-135.14;208.33;86.96;97.09;73.53;81.30;84.75;198.13;—
PEG Ratio;—;—;—;—;—;10.52;2.48;3.08;2.69;3.18;4.21;7.74;—
Earnings Yield %;—;-1.25;-0.29;-1.67;-1.78;-2.98;-1.65;-1.18;-1.23;-0.61;-0.29;-1.34;—
Enterprise Value (Bil);—;8.27;13.73;13.92;13.91;11.90;19.63;34.42;37.27;56.79;58.03;33.77;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-107.08;-69.10;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;2,063.08;300.68;-104.89;—
