Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.51;0.61;0.71;0.63;0.50;0.91;0.98;0.57;0.57;0.50;0.62;0.71;3.01
Price/Earnings;12.24;20.51;20.79;24.22;25.05;40.09;29.99;10.45;15.29;25.62;15.11;24.23;25.53
Price/Cash Flow;12.50;5.48;12.27;11.16;8.79;10.03;11.69;8.65;6.72;4.99;5.88;8.69;17.03
Price/Book;1.90;1.97;2.39;2.21;1.79;3.18;3.53;1.97;2.31;2.42;2.62;2.62;4.19
Price/Forward Earnings;10.63;10.12;14.10;16.81;13.95;17.21;17.51;9.84;—;—;—;14.31;—
PEG Ratio;1.18;0.88;1.41;1.68;1.39;1.72;1.75;0.98;—;—;—;1.45;—
Earnings Yield %;6.61;4.88;4.81;4.13;3.99;2.49;3.33;9.57;6.54;3.90;6.62;5.22;—
Enterprise Value (Bil);3.50;3.39;3.84;3.56;2.82;3.73;3.92;2.76;4.97;5.00;5.42;4.15;—
Enterprise Value/EBIT;10.85;12.22;11.72;12.19;14.87;17.23;15.04;7.86;13.28;16.55;13.14;14.31;—
Enterprise Value/EBITDA;7.50;7.84;7.92;7.89;8.70;10.84;10.28;5.77;8.57;9.18;8.33;9.13;—
