Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.57;1.92;2.68;3.66;4.00;3.67;4.49;3.18;3.24;2.21;7.13;3.47;1.89
Price/Earnings;12.34;13.71;18.96;25.35;30.44;37.61;36.38;25.42;33.83;165.48;220.00;49.88;18.67
Price/Cash Flow;7.60;7.59;10.94;14.55;18.31;14.45;21.87;15.67;13.21;11.10;14.76;15.19;10.50
Price/Book;2.59;4.18;6.25;8.57;10.73;10.01;10.61;8.84;9.01;5.26;9.83;8.44;1.64
Price/Forward Earnings;11.31;11.10;15.72;20.92;24.51;21.93;25.77;21.69;23.87;-16.69;—;24.16;—
PEG Ratio;5.66;2.78;3.93;5.23;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.10;7.29;5.27;3.95;3.29;2.66;2.75;3.93;2.96;0.60;-5.53;2.69;—
Enterprise Value (Bil);0.41;0.55;0.72;0.96;1.28;1.37;1.71;1.62;2.24;1.80;2.15;1.72;—
Enterprise Value/EBIT;8.40;10.69;14.24;18.08;23.45;21.17;25.47;20.85;28.00;49.70;56.72;26.69;—
Enterprise Value/EBITDA;5.83;7.68;10.18;13.11;16.65;14.94;17.90;14.46;16.83;15.59;157.58;20.31;—
