Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.62;1.44;1.46;1.54;1.70;1.68;1.88;1.57;1.93;1.41;1.64;1.72;1.50
Price/Earnings;15.67;18.02;17.74;30.25;40.44;21.20;23.87;14.61;22.13;18.47;19.88;20.44;24.83
Price/Cash Flow;11.74;10.53;11.62;16.75;15.30;14.61;15.59;12.27;15.36;10.54;13.02;13.89;11.13
Price/Book;2.65;2.63;2.76;2.96;3.01;3.12;3.55;2.63;2.96;2.14;2.39;2.86;1.87
Price/Forward Earnings;15.13;17.06;18.45;17.99;20.08;17.95;18.18;16.23;17.57;16.21;18.21;17.88;—
PEG Ratio;2.19;2.28;1.79;1.76;1.23;1.34;1.85;2.54;2.59;14.86;16.70;5.06;—
Earnings Yield %;6.38;5.55;5.64;3.31;2.47;4.72;4.19;6.84;4.52;5.41;5.03;5.04;—
Enterprise Value (Bil);36.90;35.30;35.89;38.36;44.88;44.93;61.66;52.82;61.51;47.08;50.45;53.94;—
Enterprise Value/EBIT;13.01;13.12;14.29;19.33;23.05;16.09;20.07;16.68;18.94;14.30;17.73;17.38;—
Enterprise Value/EBITDA;10.67;10.51;11.25;14.27;13.44;12.36;16.04;10.90;13.91;10.27;11.74;12.67;—
