Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.59;1.59;1.05;1.32;1.90;3.78;4.50;2.40;2.23;2.99;1.99;3.38;3.07
Price/Earnings;10.50;43.00;24.07;—;—;—;—;—;—;—;—;428.00;25.84
Price/Cash Flow;12.67;53.54;79.09;—;—;—;—;—;—;—;—;881.30;17.36
Price/Book;3.94;2.74;1.54;1.87;2.81;4.16;6.76;4.94;3.13;2.82;2.52;4.90;4.27
Price/Forward Earnings;—;33.78;27.55;-43.48;-17.76;-26.18;-90.91;-70.92;-12.33;-6.17;—;7.73;—
PEG Ratio;—;—;1.84;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.52;2.33;4.15;-2.56;-4.32;-16.62;-6.83;-8.83;-17.32;-25.47;-43.79;-15.21;—
Enterprise Value (Mil);24.05;35.19;23.38;33.91;50.22;69.61;99.24;90.72;83.93;92.64;69.69;97.57;—
Enterprise Value/EBIT;9.73;24.10;12.31;—;—;—;—;—;—;—;-25.12;1.00;—
Enterprise Value/EBITDA;8.40;17.74;9.49;—;—;—;—;—;—;—;-30.93;-19.81;—
