Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.50;3.19;3.87;4.02;4.24;3.77;4.19;4.92;4.24;4.26;4.81;4.27;3.07
Price/Earnings;17.04;19.90;20.28;19.23;24.27;32.48;22.36;11.05;13.70;23.75;23.83;20.01;25.84
Price/Cash Flow;8.11;11.04;12.63;11.65;13.36;13.71;14.21;14.71;16.61;16.50;14.12;14.48;17.36
Price/Book;1.82;2.25;2.52;2.51;2.98;3.12;3.56;3.50;3.33;3.14;3.23;3.34;4.27
Price/Forward Earnings;9.38;10.57;13.07;14.06;13.42;12.55;13.19;14.20;13.74;12.32;10.94;12.99;—
PEG Ratio;2.71;7.61;8.95;6.54;2.14;1.94;2.30;2.81;2.76;5.26;1.80;2.59;—
Earnings Yield %;5.87;5.02;4.93;5.20;4.12;3.08;4.47;9.05;7.30;4.21;4.20;5.82;—
Enterprise Value (Bil);178.46;187.27;198.91;199.60;217.60;226.82;242.94;280.76;260.41;255.95;245.97;245.63;—
Enterprise Value/EBIT;13.57;13.77;11.69;13.44;17.63;26.86;18.18;18.64;13.17;25.34;20.96;19.63;—
Enterprise Value/EBITDA;8.19;8.83;8.32;9.71;12.50;16.11;12.39;13.13;10.00;16.82;14.84;13.48;—
