Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;1.42;0.94;2.99;2.18;—;3.01
Price/Earnings;—;—;—;—;—;—;—;36.81;—;—;400.25;—;25.53
Price/Cash Flow;—;—;—;—;—;—;—;—;16.72;18.95;21.49;—;17.03
Price/Book;—;—;—;—;1.27;1.27;1.37;1,028.87;301.45;51.13;11.90;158.65;4.19
Price/Forward Earnings;—;—;—;—;—;—;—;—;17.42;39.68;31.85;—;—
PEG Ratio;—;—;—;—;—;—;—;—;1.16;2.65;2.12;—;—
Earnings Yield %;—;—;—;—;—;—;-3.58;2.72;-1.15;-0.76;-1.14;-2.52;—
Enterprise Value (Bil);—;—;—;—;0.19;0.19;0.16;0.33;0.49;2.07;1.87;0.61;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;96.12;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;166.05;—;69.33;—;—
