Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.03;1.25;1.46;1.44;1.16;1.46;1.59;1.35;1.92;2.58;2.99;1.77;1.50
Price/Earnings;12.22;16.32;19.51;18.63;17.45;25.04;20.30;14.88;22.34;29.94;35.42;21.93;24.83
Price/Cash Flow;12.46;10.72;13.07;12.02;11.83;12.16;13.34;12.27;14.92;15.09;16.98;13.42;11.13
Price/Book;1.55;1.83;2.16;1.90;1.46;1.86;2.03;1.67;2.50;3.22;3.64;2.20;1.87
Price/Forward Earnings;10.78;11.47;13.99;14.47;14.18;16.58;17.06;11.82;17.15;22.22;24.39;17.51;—
PEG Ratio;1.72;1.45;1.71;1.53;1.46;2.05;3.10;2.30;2.56;3.67;4.51;2.85;—
Earnings Yield %;8.19;6.13;5.13;5.37;5.73;3.99;4.93;6.72;4.48;3.34;2.82;4.75;—
Enterprise Value (Bil);26.34;34.87;40.29;41.15;36.12;42.12;44.39;38.83;56.46;70.33;78.69;49.80;—
Enterprise Value/EBIT;9.60;12.25;14.42;14.15;13.22;19.06;14.55;12.59;17.66;23.20;26.80;16.80;—
Enterprise Value/EBITDA;7.48;9.53;11.18;10.97;9.80;13.45;11.46;10.07;13.34;16.68;18.98;12.63;—
