Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.68;1.17;1.47;1.76;1.21;1.26;1.23;1.04;0.81;0.44;0.37;0.99;3.07
Price/Earnings;12.79;11.95;11.51;21.70;16.06;18.62;17.44;16.15;12.21;7.64;6.22;15.05;25.84
Price/Cash Flow;5.79;6.54;11.45;14.61;14.33;138.75;67.01;4.41;5.26;2.84;1.94;22.31;17.36
Price/Book;1.02;1.92;2.25;2.81;2.15;2.79;2.41;2.20;2.00;1.15;0.92;2.17;4.27
Price/Forward Earnings;10.10;15.31;19.19;20.00;13.26;19.65;—;—;—;6.76;6.69;19.03;—
PEG Ratio;0.85;1.02;2.04;2.12;—;—;—;—;—;0.68;0.67;—;—
Earnings Yield %;7.82;8.40;8.69;4.61;6.23;5.37;5.73;6.19;8.19;13.09;16.08;7.89;—
Enterprise Value (Bil);2.54;3.47;3.83;4.54;4.20;5.08;5.62;5.04;4.78;3.83;3.55;4.92;—
Enterprise Value/EBIT;13.19;19.00;21.90;21.67;17.41;18.77;18.82;16.44;14.71;13.81;12.89;16.77;—
Enterprise Value/EBITDA;9.40;12.65;14.24;14.86;12.20;13.20;13.38;11.64;10.53;9.31;8.64;11.77;—
