Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.53;0.54;0.89;0.90;0.90;1.18;0.94;1.02;1.06;0.85;0.85;0.99;3.01
Price/Earnings;12.30;11.95;17.12;17.41;16.47;20.63;17.27;30.08;17.74;13.09;10.56;19.34;25.53
Price/Cash Flow;5.77;5.47;13.26;15.66;10.16;16.26;20.25;11.65;26.54;8.21;8.22;15.41;17.03
Price/Book;1.88;1.65;2.43;2.38;2.20;2.77;2.15;2.29;2.42;1.66;1.71;2.22;4.19
Price/Forward Earnings;11.45;9.94;12.97;13.61;12.90;16.08;—;—;—;—;—;—;—
PEG Ratio;0.95;0.45;0.58;0.61;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.13;8.37;5.84;5.75;6.07;4.85;5.79;3.32;5.64;7.64;9.47;5.59;—
Enterprise Value (Bil);0.48;0.53;0.87;0.92;0.87;1.25;1.06;1.11;1.29;0.92;1.00;1.12;—
Enterprise Value/EBIT;7.33;7.56;10.46;11.37;10.34;13.14;10.87;14.16;13.40;9.54;7.97;12.13;—
Enterprise Value/EBITDA;6.04;6.13;8.63;9.37;8.57;10.92;8.79;10.82;10.59;7.53;6.59;9.64;—
