Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;150.03;146.03;648.32;161.95;0.50;0.35;0.15;0.79;0.57;1.10;1.27;0.69;3.07
Price/Earnings;—;—;—;—;—;—;—;5.29;6.22;8.23;9.88;—;25.84
Price/Cash Flow;—;—;—;—;—;—;5.14;5.39;5.33;8.10;9.71;8.84;17.36
Price/Book;20.88;7.06;32.61;1.05;0.85;—;—;8.69;3.29;3.48;3.82;8.32;4.27
Price/Forward Earnings;—;—;-31.95;9.98;400.00;-8.19;—;8.73;14.99;22.94;19.46;20.47;—
PEG Ratio;—;—;—;—;—;—;—;0.58;—;—;1.22;—;—
Earnings Yield %;-12.86;-13.21;-2.09;-15.05;-39.30;-240.46;-19.87;18.92;16.08;12.16;10.12;-49.23;—
Enterprise Value (Mil);13.17;39.51;99.20;165.82;137.76;118.20;78.79;227.57;156.44;306.23;465.73;189.97;—
Enterprise Value/EBIT;—;—;—;—;—;—;21.85;5.17;6.26;6.82;6.67;-6.39;—
Enterprise Value/EBITDA;—;—;—;—;—;—;10.04;4.71;5.22;6.10;6.22;-9.08;—
