Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.25;1.58;1.49;1.78;2.31;1.96;2.34;1.97;2.35;2.41;3.00;2.25;2.06
Price/Earnings;15.97;9.86;10.02;24.98;22.66;30.45;27.17;21.87;28.59;56.66;61.30;29.32;31.62
Price/Cash Flow;7.60;10.79;10.60;10.25;14.94;11.03;12.97;10.41;13.48;17.57;18.86;12.97;17.41
Price/Book;2.16;2.48;2.39;2.91;3.36;3.24;3.77;3.23;3.59;3.86;4.42;3.54;2.50
Price/Forward Earnings;12.67;16.13;14.75;17.04;—;18.05;20.37;17.24;19.76;24.39;31.35;21.70;—
PEG Ratio;1.34;1.70;2.23;1.13;—;1.46;1.73;1.81;2.21;3.46;—;2.41;—
Earnings Yield %;6.26;10.14;9.98;4.00;—;3.28;3.68;4.57;3.50;1.76;-0.35;3.32;—
Enterprise Value (Bil);28.91;41.45;40.91;44.85;—;52.64;62.27;57.23;70.70;69.24;73.35;62.50;—
Enterprise Value/EBIT;11.64;9.89;9.95;16.47;—;18.89;19.27;16.84;20.02;32.28;106.62;25.15;—
Enterprise Value/EBITDA;7.84;7.53;7.37;10.48;—;11.38;12.96;11.42;13.16;14.82;20.59;12.91;—
