Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.61;0.33;0.60;0.35;0.52;2.20;1.96;3.20;8.38;12.68;10.02;5.36;3.07
Price/Earnings;3.83;—;—;38.14;—;—;—;55.94;241.37;123.93;39.96;122.68;25.84
Price/Cash Flow;—;—;—;—;—;—;—;60.22;295.21;114.35;56.28;326.52;17.36
Price/Book;2.16;3.18;6.46;3.87;—;27.54;19.12;16.49;24.66;28.72;17.76;21.97;4.27
Price/Forward Earnings;8.92;-12.64;25.13;25.91;-9.27;208.33;35.46;30.77;43.48;51.02;43.86;69.82;—
PEG Ratio;1.21;—;—;—;—;—;—;0.72;1.55;1.13;1.44;—;—
Earnings Yield %;26.11;-66.67;-22.48;2.62;-41.81;-6.00;-0.58;1.79;0.41;0.81;2.50;-0.62;—
Enterprise Value (Bil);4.02;2.75;3.79;3.34;3.78;10.88;10.47;18.80;53.56;109.87;112.50;38.37;—
Enterprise Value/EBIT;5.41;—;—;13.98;—;—;103.62;37.90;194.76;110.98;62.78;3.68;—
Enterprise Value/EBITDA;3.73;—;—;7.46;—;—;43.60;28.40;106.48;83.49;51.72;120.12;—
