Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.20;0.17;0.25;0.29;0.55;0.84;1.03;1.10;1.08;0.99;1.18;1.06;1.50
Price/Earnings;7.40;—;17.84;94.63;20.43;27.25;24.38;23.78;19.90;18.96;22.02;23.97;24.83
Price/Cash Flow;80.79;33.48;25.73;7.60;11.56;15.61;15.65;19.97;16.50;5.75;8.19;15.16;11.13
Price/Book;0.82;0.75;0.90;1.05;2.14;3.67;4.09;4.08;4.33;3.64;4.18;4.08;1.87
Price/Forward Earnings;7.46;16.72;60.98;13.07;15.15;18.48;19.46;14.04;17.76;18.76;24.45;20.49;—
PEG Ratio;1.24;1.48;5.40;1.16;—;—;—;—;—;—;—;—;—
Earnings Yield %;13.51;-3.07;5.61;1.06;4.90;3.67;4.10;4.21;5.02;5.27;4.54;4.43;—
Enterprise Value (Mil);112.97;93.82;111.21;111.07;234.99;398.93;538.78;619.76;799.06;716.59;822.00;634.26;—
Enterprise Value/EBIT;4.05;101.53;8.74;13.03;10.58;12.82;12.47;12.29;11.83;9.86;11.32;12.44;—
Enterprise Value/EBITDA;3.30;10.92;4.85;7.34;7.83;10.38;11.35;10.13;9.46;7.51;7.75;10.23;—
