Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.67;0.84;0.55;0.65;0.25;0.54;0.89;0.50;0.33;0.32;0.41;0.48;1.50
Price/Earnings;8.73;357.90;—;—;—;—;70.74;8.12;—;—;30.08;30.25;24.83
Price/Cash Flow;3.57;13.48;8.03;77.56;28.90;496.63;6.07;3.13;4.85;11.00;4.75;59.13;11.13
Price/Book;0.83;0.97;0.64;0.81;0.34;1.07;1.65;0.94;0.78;1.50;1.93;1.10;1.87
Price/Forward Earnings;11.21;14.81;38.31;14.43;-208.33;102.04;47.17;7.42;23.53;12.27;6.12;30.33;—
PEG Ratio;—;0.64;1.64;0.62;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.46;0.28;-2.43;-19.78;-23.53;-51.69;1.41;12.31;-6.35;-67.64;-46.00;-26.08;—
Enterprise Value (Bil);1.73;2.50;1.72;2.39;1.43;2.49;3.12;1.91;2.23;2.67;2.81;2.38;—
Enterprise Value/EBIT;2.37;28.06;—;—;—;—;11.46;3.23;6.92;—;1.70;-7.12;—
Enterprise Value/EBITDA;1.58;7.03;6.56;14.16;9.23;—;11.46;3.23;6.92;—;8.33;6.32;—
