Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.55;3.46;3.96;4.08;4.20;4.28;5.33;6.30;7.11;7.08;7.01;5.81;3.07
Price/Earnings;12.86;18.40;21.40;23.46;27.36;25.13;44.12;64.86;29.44;28.41;32.44;45.20;25.84
Price/Cash Flow;17.92;15.61;17.78;17.42;17.21;20.48;24.87;29.37;24.57;26.57;21.45;24.15;17.36
Price/Book;4.77;4.94;5.66;5.51;7.13;6.82;8.83;11.07;12.66;12.68;11.48;10.34;4.27
Price/Forward Earnings;16.89;16.26;17.95;20.49;20.53;20.75;22.94;21.05;24.57;25.13;24.69;22.91;—
PEG Ratio;1.89;1.88;2.71;3.73;4.43;5.18;4.08;2.93;4.15;4.75;2.88;3.87;—
Earnings Yield %;7.77;5.43;4.67;4.26;3.65;3.98;2.27;1.54;3.40;3.52;3.08;3.02;—
Enterprise Value (Bil);171.61;178.06;197.59;202.43;209.17;200.47;217.22;228.08;267.72;267.66;266.00;231.70;—
Enterprise Value/EBIT;10.55;14.59;16.42;18.45;20.93;20.48;30.17;24.30;25.77;23.96;23.78;24.50;—
Enterprise Value/EBITDA;9.43;12.55;14.12;15.60;17.52;17.23;25.29;21.66;23.01;21.12;20.91;21.28;—
