Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.32;0.80;0.98;0.83;0.80;1.04;0.80;0.47;0.84;0.82;0.98;0.81;3.01
Price/Earnings;77.44;—;14.12;3.34;66.21;119.33;—;34.98;—;—;44.36;101.87;25.53
Price/Cash Flow;7.76;13.52;11.13;12.17;11.99;9.85;9.06;9.17;17.06;7.26;10.94;10.30;17.03
Price/Book;1.30;1.71;1.85;1.30;0.99;1.34;1.34;1.06;1.77;1.55;2.13;1.36;4.19
Price/Forward Earnings;8.20;28.41;11.38;—;—;—;—;—;32.26;39.37;31.65;—;—
PEG Ratio;0.82;2.84;1.14;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;1.29;-0.41;7.08;29.97;1.51;0.84;-6.84;2.86;-7.80;-2.83;-0.27;-3.20;—
Enterprise Value (Bil);0.90;0.96;1.10;1.27;1.09;1.77;1.65;2.01;2.74;1.98;2.84;1.89;—
Enterprise Value/EBIT;23.55;18.54;8.99;4.06;16.15;20.60;217.16;34.27;58.44;25.53;23.99;45.87;—
Enterprise Value/EBITDA;10.49;9.49;6.52;3.52;7.80;11.54;12.69;11.98;19.90;11.44;12.50;12.28;—
