Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.14;8.95;9.05;9.78;8.26;8.00;11.73;10.31;14.10;15.39;17.23;12.44;3.01
Price/Earnings;—;—;—;—;—;129.08;194.48;—;204.23;—;260.35;—;25.53
Price/Cash Flow;19.82;24.88;25.63;21.68;18.73;18.13;24.73;22.11;30.04;27.63;32.13;25.81;17.03
Price/Book;748.00;14.05;25.73;—;—;—;—;—;—;—;—;91.04;4.19
Price/Forward Earnings;-63.29;-142.86;714.29;172.41;123.46;69.44;92.59;92.59;95.24;87.72;100.00;124.11;—
PEG Ratio;—;—;18.27;4.55;—;—;2.60;2.01;2.04;1.86;—;2.93;—
Earnings Yield %;-2.82;-2.16;-0.79;-0.31;-1.53;0.77;0.51;-0.01;0.49;-0.05;0.38;0.26;—
Enterprise Value (Bil);7.85;14.13;16.99;21.40;21.62;21.68;28.02;27.80;39.06;43.74;49.44;33.26;—
Enterprise Value/EBIT;93.21;158.27;78.67;78.08;178.09;48.55;64.38;77.93;68.67;137.09;91.47;81.34;—
Enterprise Value/EBITDA;20.31;28.38;22.74;24.53;27.65;19.93;26.08;27.20;31.10;42.05;39.12;30.30;—
