Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.91;4.09;4.39;4.09;4.32;5.02;6.74;6.29;10.18;13.55;13.13;8.18;3.07
Price/Earnings;20.47;20.49;27.15;25.34;22.49;17.26;33.74;25.41;31.36;44.65;38.42;29.95;25.84
Price/Cash Flow;15.08;15.94;24.92;17.24;19.12;20.16;20.05;21.17;28.91;31.55;31.52;24.32;17.36
Price/Book;5.62;6.05;5.59;4.44;4.50;7.86;8.41;6.69;10.97;11.08;9.85;8.91;4.27
Price/Forward Earnings;16.23;14.43;20.58;21.19;19.76;22.17;28.82;21.51;33.00;38.61;35.46;28.29;—
PEG Ratio;1.24;1.27;1.35;1.58;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.89;4.88;3.68;3.95;4.45;5.79;2.96;3.93;3.19;2.24;2.60;3.58;—
Enterprise Value (Bil);3.41;3.97;4.88;4.69;4.70;6.92;10.35;11.26;21.50;29.97;31.61;15.51;—
Enterprise Value/EBIT;12.44;13.36;17.47;15.83;13.30;15.72;21.78;18.26;27.63;34.57;30.22;23.11;—
Enterprise Value/EBITDA;10.65;11.47;14.45;13.42;11.75;14.04;19.39;16.05;24.85;30.69;27.10;20.56;—
