Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.25;0.30;0.44;0.33;0.22;0.37;0.16;0.06;0.06;0.22;0.52;0.18;3.07
Price/Earnings;14.70;18.99;16.25;18.76;15.86;27.98;7.60;—;21.43;6.19;6.88;22.85;25.84
Price/Cash Flow;40.45;7.15;12.00;12.39;7.63;5.45;12.66;—;1.37;1.59;2.90;3.65;17.36
Price/Book;1.45;1.73;2.36;1.67;1.11;1.91;0.80;0.31;0.36;1.05;2.29;0.90;4.27
Price/Forward Earnings;12.00;12.76;11.51;17.42;12.38;15.48;10.00;—;—;—;—;13.20;—
PEG Ratio;2.00;1.00;0.51;1.74;1.38;0.91;1.67;—;—;—;—;1.78;—
Earnings Yield %;6.80;5.27;6.16;5.33;6.31;3.57;13.16;-20.46;4.67;16.16;14.54;5.44;—
Enterprise Value (Mil);298.24;329.21;478.55;376.95;283.02;400.97;208.72;141.22;414.00;479.38;767.41;339.06;—
Enterprise Value/EBIT;11.48;12.68;10.51;12.80;11.84;16.21;5.73;—;55.87;9.63;6.92;34.98;—
Enterprise Value/EBITDA;6.72;7.34;7.34;7.44;6.20;9.07;3.75;8.83;15.22;7.02;5.95;10.88;—
