Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.93;4.25;3.25;2.10;5.09;4.64;5.12;4.03;6.08;4.73;6.49;4.93;3.07
Price/Earnings;19.95;23.88;16.71;11.89;65.29;18.73;29.84;21.98;96.35;89.03;244.33;53.41;25.84
Price/Cash Flow;15.97;14.96;12.87;7.43;16.08;16.54;17.61;10.86;19.92;20.93;22.46;17.11;17.36
Price/Book;3.98;4.46;3.34;2.32;2.08;2.40;2.62;2.24;2.97;2.83;3.33;2.63;4.27
Price/Forward Earnings;20.33;22.42;18.05;52.63;51.55;54.35;43.29;35.46;62.89;121.95;98.04;71.59;—
PEG Ratio;2.90;5.01;3.11;50.69;3.21;1.97;6.81;11.38;10.36;12.47;—;8.39;—
Earnings Yield %;5.01;4.19;5.99;8.41;1.53;5.34;3.35;4.55;1.04;1.12;0.41;2.99;—
Enterprise Value (Bil);5.85;7.38;6.71;4.09;3.45;4.22;5.00;4.41;5.24;5.44;6.47;4.93;—
Enterprise Value/EBIT;17.57;17.91;15.42;9.44;45.24;20.11;25.20;18.43;52.63;66.70;98.77;36.52;—
Enterprise Value/EBITDA;12.65;13.16;10.88;6.44;18.00;13.13;15.32;11.43;23.83;22.91;26.80;17.09;—
