Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.18;0.16;0.30;0.27;0.17;0.28;0.27;0.18;0.15;0.13;0.13;0.20;3.07
Price/Earnings;7.26;—;13.22;10.33;12.88;18.79;13.13;7.04;—;—;6.50;11.54;25.84
Price/Cash Flow;—;—;—;—;7.74;15.87;60.99;6.34;3.86;4.22;4.35;14.44;17.36
Price/Book;0.42;0.57;1.06;0.87;0.58;0.90;0.78;0.45;0.42;0.43;0.44;0.59;4.27
Price/Forward Earnings;5.01;9.31;9.42;8.42;7.01;11.68;9.71;6.22;5.36;7.18;7.15;8.51;—
PEG Ratio;0.42;0.78;0.78;0.70;0.58;1.17;0.97;0.62;—;—;—;0.87;—
Earnings Yield %;13.78;-40.80;7.57;9.68;7.77;5.32;7.61;14.21;-39.11;-2.16;15.38;-4.21;—
Enterprise Value (Bil);0.77;1.22;1.92;1.98;1.56;2.00;1.93;1.48;1.28;1.33;1.40;1.61;—
Enterprise Value/EBIT;4.97;—;10.71;8.55;9.68;11.51;9.39;9.09;—;17.20;5.82;10.64;—
Enterprise Value/EBITDA;4.00;—;8.14;6.79;7.51;8.55;7.25;7.12;—;7.50;3.98;7.19;—
