Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.18;2.21;2.61;1.96;2.26;2.03;1.46;1.11;0.71;0.93;1.01;1.22;3.01
Price/Earnings;22.29;23.59;41.86;33.22;28.24;25.47;23.43;10.11;6.64;13.73;15.75;15.63;25.53
Price/Cash Flow;15.14;13.96;15.46;15.06;15.56;11.44;22.45;11.34;16.38;6.43;8.21;14.13;17.03
Price/Book;4.84;4.12;5.21;4.54;4.35;3.61;2.95;2.28;1.36;2.11;2.44;2.43;4.19
Price/Forward Earnings;18.94;18.69;18.21;15.53;16.45;18.18;15.36;14.71;11.52;11.40;14.93;14.30;—
PEG Ratio;1.67;1.56;1.52;1.29;4.11;4.54;—;—;—;—;—;—;—
Earnings Yield %;4.49;4.24;2.39;3.01;3.54;3.93;4.27;9.89;15.06;7.28;6.35;8.06;—
Enterprise Value (Bil);1.53;2.11;2.66;2.64;2.96;4.22;4.17;3.95;3.06;3.57;4.37;3.77;—
Enterprise Value/EBIT;13.72;15.20;24.28;22.04;19.25;16.36;16.94;19.55;9.43;12.77;15.53;15.02;—
Enterprise Value/EBITDA;12.01;13.38;20.16;17.89;16.36;14.41;14.23;15.50;7.84;10.10;12.07;12.54;—
