Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.61;0.59;2.07;1.80;1.79;2.14;1.68;2.07;2.04;2.66;1.95;1.50
Price/Earnings;5.17;7.97;7.94;24.63;25.95;34.09;33.69;23.68;28.82;60.44;96.50;36.17;24.83
Price/Cash Flow;4.14;4.70;4.06;16.89;12.60;12.51;17.19;13.10;13.61;10.31;15.10;13.50;11.13
Price/Book;7.40;8.17;9.59;8.82;7.02;8.13;10.56;9.69;10.05;8.69;9.83;9.14;1.87
Price/Forward Earnings;15.95;19.96;21.14;17.73;17.99;19.12;23.87;17.12;21.32;26.74;29.85;22.33;—
PEG Ratio;1.73;1.59;1.68;1.41;—;1.66;1.77;1.71;2.10;4.61;1.00;2.30;—
Earnings Yield %;19.33;12.56;12.60;4.06;3.85;2.93;2.97;4.22;3.47;1.65;1.04;3.10;—
Enterprise Value (Bil);7.17;10.51;10.66;9.99;10.10;10.16;12.17;10.18;12.86;11.77;13.92;11.41;—
Enterprise Value/EBIT;15.41;20.52;19.90;16.94;16.27;18.42;20.63;16.72;19.25;26.55;35.86;20.18;—
Enterprise Value/EBITDA;12.45;15.45;15.26;13.29;11.91;12.09;15.04;12.68;14.09;14.38;18.53;13.64;—
