Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.18;0.15;0.29;0.46;0.21;0.32;0.23;0.26;0.11;0.11;0.11;0.20;3.01
Price/Earnings;8.22;10.14;22.57;17.89;15.21;—;—;9.70;21.24;—;16.83;36.07;25.53
Price/Cash Flow;6.31;2.45;3.37;7.25;—;9.16;15.00;19.58;3.16;3.60;4.03;11.72;17.03
Price/Book;1.52;1.31;2.57;1.98;1.16;1.65;1.19;1.05;0.88;0.88;1.04;1.08;4.19
Price/Forward Earnings;9.57;6.57;15.27;—;—;—;—;—;—;15.72;16.84;—;—
PEG Ratio;1.29;0.49;1.13;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;12.16;9.86;4.43;5.59;6.58;-3.58;-1.93;10.30;4.71;-0.20;5.94;1.95;—
Enterprise Value (Bil);1.16;1.13;1.97;1.58;1.41;1.63;1.30;1.42;2.04;1.93;2.90;1.79;—
Enterprise Value/EBIT;6.33;7.93;13.79;7.29;12.36;—;73.91;30.58;22.41;76.65;30.19;140.59;—
Enterprise Value/EBITDA;5.17;5.90;9.94;5.75;7.46;35.91;12.51;10.42;9.64;9.02;10.16;15.20;—
