Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.61;3.30;3.79;3.47;2.06;2.99;2.56;2.26;2.27;1.72;1.83;2.32;3.07
Price/Earnings;140.92;74.58;56.57;43.07;74.70;37.74;36.72;15.04;—;—;185.50;47.29;25.84
Price/Cash Flow;31.59;34.32;47.02;19.60;26.14;38.05;13.56;13.66;—;—;33.35;32.88;17.36
Price/Book;3.86;4.38;4.09;2.96;1.69;2.37;2.35;1.54;1.61;1.52;1.71;1.93;4.27
Price/Forward Earnings;—;29.33;40.98;39.06;23.70;41.32;38.61;25.71;56.50;79.37;28.82;79.94;—
PEG Ratio;—;0.42;0.82;1.56;0.95;1.65;—;1.71;3.77;5.29;1.92;—;—
Earnings Yield %;0.71;1.34;1.77;2.32;1.34;2.65;2.72;6.65;-2.44;-4.32;-2.60;0.61;—
Enterprise Value (Mil);275.33;310.53;424.04;416.84;308.50;406.69;432.23;431.43;465.21;429.47;447.22;441.69;—
Enterprise Value/EBIT;79.03;56.84;41.50;30.95;59.64;26.41;25.27;28.23;—;—;88.60;38.63;—
Enterprise Value/EBITDA;48.38;40.89;34.16;24.81;33.89;19.87;18.47;19.49;189.80;—;299.95;45.03;—
