Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;16.38;6.49;5.56;4.09;3.75;2.23;3.47;4.34;3.07
Price/Earnings;—;—;—;—;40.38;12.30;10.27;7.62;7.48;4.54;7.14;8.50;25.84
Price/Cash Flow;—;—;—;—;25.42;11.03;9.65;6.52;7.34;4.11;6.39;7.57;17.36
Price/Book;—;—;—;—;7.79;—;—;—;—;—;—;—;4.27
Price/Forward Earnings;—;—;—;—;—;10.59;—;—;—;—;—;—;—
PEG Ratio;—;—;—;—;—;1.06;—;—;—;—;—;—;—
Earnings Yield %;—;—;—;—;2.48;8.13;9.73;13.12;13.37;22.01;14.00;13.53;—
Enterprise Value (Mil);—;—;—;—;248.24;453.62;434.46;449.56;498.38;337.56;395.50;426.50;—
Enterprise Value/EBIT;—;—;—;—;13.63;8.36;6.77;6.94;9.37;6.89;7.96;7.57;—
Enterprise Value/EBITDA;—;—;—;—;11.84;7.57;6.28;6.47;8.75;6.42;7.41;7.00;—
