Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;1.71;1.61;1.56;1.75;1.57;1.23;0.98;1.46;1.52;3.07
Price/Earnings;—;—;—;106.77;20.09;15.34;19.82;19.98;24.58;18.15;27.15;21.66;25.84
Price/Cash Flow;—;—;—;72.85;24.57;19.16;16.45;19.57;23.77;12.17;23.74;19.47;17.36
Price/Book;—;—;—;56.89;52.31;11.29;7.94;6.76;4.86;4.08;5.40;7.36;4.27
Price/Forward Earnings;—;—;—;21.74;17.21;20.92;21.60;18.90;22.47;16.86;21.05;20.53;—
PEG Ratio;—;—;—;—;4.20;—;4.00;3.32;16.06;1.69;1.99;—;—
Earnings Yield %;—;—;—;0.94;4.98;6.52;5.04;5.01;4.07;5.51;3.68;4.92;—
Enterprise Value (Bil);—;—;—;1.50;1.46;1.46;1.62;1.55;1.34;1.11;1.49;1.49;—
Enterprise Value/EBIT;—;—;—;29.99;15.45;16.51;16.55;14.70;20.15;13.69;18.89;17.00;—
Enterprise Value/EBITDA;—;—;—;20.94;12.56;12.95;13.04;11.70;14.09;9.78;13.40;12.82;—
