Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.49;1.71;2.51;1.63;3.60;9.57;7.39;2.52;1.73;0.51;2.18;4.05;3.01
Price/Earnings;5.71;67.14;—;16.52;—;—;22.92;8.65;4.60;—;1.45;10.81;25.53
Price/Cash Flow;2.37;3.70;5.82;2.98;5.56;19.48;12.78;3.46;2.25;0.84;4.76;6.57;17.03
Price/Book;1.45;0.91;0.95;0.72;1.82;2.81;1.34;0.65;0.78;0.43;3.58;1.20;4.19
Price/Forward Earnings;7.56;8.93;23.20;20.00;92.59;30.77;17.36;5.32;4.08;2.57;8.44;13.72;—
PEG Ratio;—;0.45;1.16;1.00;—;—;—;—;0.23;—;4.22;—;—
Earnings Yield %;17.51;1.49;-0.77;6.06;-20.98;-16.40;4.36;11.56;21.74;-396.35;-119.54;-58.13;—
Enterprise Value (Bil);0.25;0.31;0.39;0.40;1.07;3.05;2.99;2.52;3.12;3.75;5.67;3.07;—
Enterprise Value/EBIT;6.26;22.13;44.62;9.11;—;—;29.86;14.65;10.92;—;8.85;43.89;—
Enterprise Value/EBITDA;2.89;4.72;6.76;4.23;32.86;—;14.68;7.55;5.91;—;5.11;-9.78;—
